COM COD,COURSE NO.,COURSE TITLE,CREDITS,SEC,ROOM,DAYS & HOURS,INSTRUCTOR,MIDSEM,COMPRE
1348,INSTR F341,ANALOG ELECTRONICS,3-1-4,P2,2241,M 4 5,"Khichar Anita Omprakash(RS), Rejaul(RS)",14/03 AN1,16/05 FN
1348,INSTR F341,ANALOG ELECTRONICS,3-1-4,P3,2241,M 1 2,"Rohit Kumar(RS), Shubham Garg(RS)",14/03 AN1,16/05 FN
1348,INSTR F341,ANALOG ELECTRONICS,3-1-4,P4,2241,T 1 2,"Sudhir Kumar(RS), Laveena Dadhich(RS)",14/03 AN1,16/05 FN
1348,INSTR F341,ANALOG ELECTRONICS,3-1-4,P5,2241,T 7 8,"Shreya Chandravanshi(RS), Nilesh Jaiswal(RS)",14/03 AN1,16/05 FN
1348,INSTR F341,ANALOG ELECTRONICS,3-1-4,P6,2241,Th 1 2,"Ananya Garg(RS), Arvind Kumar(RS)",14/03 AN1,16/05 FN
1348,INSTR F341,ANALOG ELECTRONICS,3-1-4,P7,2241,Th 7 8,"Nilesh Jaiswal(RS), Kadam Aparajita Dnyan..(RS)",14/03 AN1,16/05 FN
1348,INSTR F341,ANALOG ELECTRONICS,3-1-4,P8,2241,W 7 8,"Shubham Garg(RS), Nimisha Bharti(RS)",14/03 AN1,16/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,L1,5106,T Th F 4,DHEERENDRA SINGH,09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,L2,6108,T Th F 4,Rajneesh Kumar,09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,T1,1202,M 1,Rajneesh Kumar,09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,T2,1204,M 1,Dheerendra Singh,09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,T3,1226,M 1,Ashish Patel .,09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,T4,1223,M 1,Aditya Raw Gautam,09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,P1,2119,F 1 2,"Shubham Tiwary(RS), Manmahendra Singh Daksh(RS)",09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,P2,2119,F 7 8,"Shubham Tiwary(RS), Aakarshan Pratik Chau..(RS)",09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,P3,2119,T 1 2,"Shubham Priyadarshi(RS), Manmahendra Singh Daksh(RS)",09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,P4,2119,T 7 8,"Vedant Vyas(RS), Ujjwala Rai(RS)",09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,P5,2119,Th 1 2,"Shubham Priyadarshi(RS), Aakarshan Pratik Chau..(RS)",09/03 AN1,04/05 FN
1349,INSTR F342,POWER ELECTRONICS,3-1-4,P6,2119,Th 7 8,"Ankiet Saxena(RS), Surabhi Singh(RS)",09/03 AN1,04/05 FN
1350,INSTR F343,INDUS INSTRUMENT & CONT,3---3,L1,1226,T Th F 5,YENUGANTI SUJAN,11/03 FN1,08/05 FN
1350,INSTR F343,INDUS INSTRUMENT & CONT,3---3,T1,6101,W 1,Yenuganti Sujan,11/03 FN1,08/05 FN
1350,INSTR F343,INDUS INSTRUMENT & CONT,3---3,T2,6102,W 1,Karunesh KR Gupta,11/03 FN1,08/05 FN
1734,INSTR F366,LABORATORY PROJECT,----3,L1,,,NAVNEET GUPTA,,
1745,INSTR F367,LABORATORY PROJECT,----3,L1,CANCLED,,,,
1694,INSTR F376,DESIGN PROJECT,----3,L1,,,NAVNEET GUPTA,,
1761,INSTR F377,DESIGN PROJECT,----3,L1,,,NAVNEET GUPTA,,
2502,INSTR F424,SMART GRID FOR SUSTAIN ENERGY,3---3,L1,1222,M 10 T Th 2,HITESH DATT MATHUR,09/03 FN1,02/05 FN
1351,INSTR F432,MEDICAL INSTRUMENTATION,3---3,L1,1226,M W 4 T 10,KARUNESH KR GUPTA,12/03 FN1,11/05 FN
1719,INSTR F491,SPECIAL PROJECT,----3,L1,CANCLED,,,,
2642,MAC F212,OBJECT ORIENTED PROGRAMMING,----4,L1,6105,M W F 7,TANMAY MAHAPATRA,12/03 AN2,12/05 AN
2642,MAC F212,OBJECT ORIENTED PROGRAMMING,----4,L2,6105,T Th F 3,Avinash Gautam,12/03 AN2,12/05 AN
2642,MAC F212,OBJECT ORIENTED PROGRAMMING,----4,P1,6117,F 1 2,Kartikey Singh Bhandari(RS),12/03 AN2,12/05 AN
2642,MAC F212,OBJECT ORIENTED PROGRAMMING,----4,P2,6116,F 10 11,Shreya Gupta(RS),12/03 AN2,12/05 AN
2642,MAC F212,OBJECT ORIENTED PROGRAMMING,----4,P3,6018,T 1 2,Shreya Gupta(RS),12/03 AN2,12/05 AN
2642,MAC F212,OBJECT ORIENTED PROGRAMMING,----4,P4,6114,Th 7 8,Kartikey Singh Bhandari(RS),12/03 AN2,12/05 AN
2645,MAC F241,NUMERICAL ANALYSIS,----3,L1,6159,M W 5 Th 10,"BHUPENDRA KUMAR SHARMA, Rajesh Kumar",13/03 FN1,13/05 FN
2645,MAC F241,NUMERICAL ANALYSIS,----3,T1,6159,W 10,"Bhupendra Kumar Sharma, Rajesh Kumar",13/03 FN1,13/05 FN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,L1,6109,M W 4 T 10,POONAM GOYAL,12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,L2,6109,T Th F 3,Vishal Gupta,12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P1,6017,F 7 8 9,Aniket Upadhyay(RS),12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P2,6017,M 1 2 3,Soumya R Saju(RS),12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P3,6118,S 1 2 3,Aarti(RS),12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P4,6119,S 1 2 3,Nikhil Maurya(RS),12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P5,6017,T 7 8 9,Nikhil Maurya(RS),12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P6,6018,T 7 8 9,To Be Announced by CSIS..,12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P7,6017,Th 7 8 9,Aarti(RS),12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P8,6018,Th 7 8 9,Aniket Upadhyay(RS),12/03 FN2,11/05 AN
2646,MAC F242,DATA STRUCTURES & ALGORITHMS,----4,P9,6017,W 1 2 3,Soumya R Saju(RS),12/03 FN2,11/05 AN
2647,MAC F243,NUMERICAL OPTIMIZATION,----3,L1,6154,T Th F 2,"RAJESH KUMAR, Rakhee",09/03 FN1,02/05 FN
2647,MAC F243,NUMERICAL OPTIMIZATION,----3,T1,6153,F 9,"Rajesh Kumar, Rakhee",09/03 FN1,02/05 FN
2648,MAC F244,STOCHASTIC CALCU & APP TO FIN,----3,L1,6157,T Th F 3,ANKAN PAL,10/03 AN1,06/05 FN
2648,MAC F244,STOCHASTIC CALCU & APP TO FIN,----3,T1,6154,T 1,Ankan Pal,10/03 AN1,06/05 FN
2649,MAC F245,SCIENTIFIC COMPUTING LAB,----1,P1,6118,T 7 8,"RAJESH KUMAR, Bhupendra Kumar Sharma, Rakhee",,
2657,MAC F266,STUDY PROJECT,----3,L1,,,ASHISH TIWARI,,
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,L1,5105,M W 6 Th 7,"Krishnendra Shekhawat, Balram Dubey",09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,L2,5105,T Th F 3,"SANGITA YADAV, Trilok Mathur",09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,L3,5105,T Th F 4,"Jitender Kumar, Gaurav Dwivedi",09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T1,6103,M 1,Ashish Tiwari,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T2,6154,M 1,Rijubrata Kundu,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T3,6153,M 1,Sudarshan Santra,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T4,6158,M 1,Rahul Kumar,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T5,6159,M 1,Jitender Kumar,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T6,6160,M 1,Krishnendra Shekhawat,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T7,6157,T 1,Biswanath Layek,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T8,6158,T 1,Shailesh Trivedi,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T9,6159,T 1,Dhiraj Kumar Das,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T10,6160,T 1,Shuchita Goyal,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T11,6161,T 1,Rahul Kumar,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T12,6153,Th 8,Jitender Kumar,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T13,6154,Th 8,Dhiraj Kumar Das,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T14,6103,Th 8,Gaurav Dwivedi,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T15,6157,Th 8,Biswanath Layek,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T16,6158,Th 8,Shuchita Goyal,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T17,6157,W 8,Sudarshan Santra,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T18,6158,W 8,Shailesh Trivedi,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T19,6159,W 8,Rijubrata Kundu,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T20,6160,W 8,Arpan Das,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T21,6161,W 8,Rahul Kumar,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T22,6151,W 8,Krishnendra Shekhawat,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T23,6103,W 8,Dhiraj Kumar Das,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T24,1232,W 8,Gaurav Dwivedi,09/03 FN2,02/05 AN
2888,MATH F102,LIN ALGEB & COMP VARIA,3---3,T25,1202,W 8,Shuchita Goyal,09/03 FN2,02/05 AN
1011,MATH F112,MATHEMATICS II,3---3,L1,5105,M W 6 Th 7,"SANGITA YADAV, Krishnendra Shekhawat, Balram Dubey",09/03 FN2,02/05 AN
1011,MATH F112,MATHEMATICS II,3---3,T12,6153,Th 8,Jitender Kumar,09/03 FN2,02/05 AN
1011,MATH F112,MATHEMATICS II,3---3,T13,6154,Th 8,Dhiraj Kumar Das,09/03 FN2,02/05 AN
1011,MATH F112,MATHEMATICS II,3---3,T14,6103,Th 8,Gaurav Dwivedi,09/03 FN2,02/05 AN
1011,MATH F112,MATHEMATICS II,3---3,T15,6157,Th 8,Biswanath Layek,09/03 FN2,02/05 AN
1011,MATH F112,MATHEMATICS II,3---3,T16,6158,Th 8,Shuchita Goyal,09/03 FN2,02/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,L1,5102,M W 7 Th 8,"Rakhee, Divyum Sharma",12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,L2,5102,T Th F 3,"Shivi Agarwal, Pramod Eyyunni",12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,L3,5105,T Th F 6,"Anirudh Singh Rana, Sumanta Pasari",12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T1,6103,M 8,Rakhee,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T2,6157,M 8,Rijubrata Kundu,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T3,6158,M 8,Sudarshan Santra,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T4,6151,M 8,Dhiraj Kumar Das,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T5,6160,M 8,Shivi Agarwal,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T6,6161,M 8,Rahul Kumar,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T7,6162,T 1,CHANDRA SHEKHAR,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T8,6153,T 8,Rijubrata Kundu,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T9,6103,T 8,Divyum Sharma,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T10,6154,T 8,Shuchita Goyal,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T11,6157,T 8,Sudarshan Santra,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T12,6158,T 8,Dhiraj Kumar Das,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T13,6159,T 8,Rahul Kumar,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T14,6103,Th 1,Rakhee,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T15,6154,Th 1,Shuchita Goyal,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T16,6104,Th 1,Sumanta Pasari,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T17,6157,Th 1,Rijubrata Kundu,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T18,6158,Th 1,Sudarshan Santra,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T19,6159,Th 1,Dhiraj Kumar Das,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T20,6160,Th 1,Niladri Chatterjee,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T21,6154,W 1,Anirudh Singh Rana,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T22,6157,W 1,Rahul Kumar,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T23,6103,W 1,Niladri Chatterjee,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T24,6158,W 1,Rijubrata Kundu,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T25,6159,W 1,Shuchita Goyal,12/03 FN2,11/05 AN
1012,MATH F113,PROBABILITY & STATISTICS,3---3,T26,6160,W 1,Sudarshan Santra,12/03 FN2,11/05 AN
1340,MATH F231,NUMBER THEORY,3---3,L1,6162,M W F 8,PRAMOD EYYUNNI,10/03 FN1,05/05 FN
1340,MATH F231,NUMBER THEORY,3---3,T1,6101,T 11,Pramod Eyyunni,10/03 FN1,05/05 FN
1465,MATH F241,MATHEMATICAL METHODS,3---3,L1,6105,M W 4 T 10,TRILOK MATHUR,12/03 FN1,11/05 FN
1465,MATH F241,MATHEMATICAL METHODS,3---3,T1,6155,F 1,Trilok Mathur,12/03 FN1,11/05 FN
1466,MATH F242,OPERATIONS RESEARCH,3---3,L1,6156,M W 5 Th 10,CHANDRA SHEKHAR,13/03 AN1,14/05 FN
1466,MATH F242,OPERATIONS RESEARCH,3---3,T1,6156,W 10,Chandra Shekhar,13/03 AN1,14/05 FN
1467,MATH F243,GRAPHS AND NETWORKS,3---3,L1,6163,T Th F 2,"KRISHNENDRA SHEKHAWAT, Jitender Kumar",09/03 FN1,02/05 FN
1467,MATH F243,GRAPHS AND NETWORKS,3---3,T1,6156,F 9,Jitender Kumar,09/03 FN1,02/05 FN
1467,MATH F243,GRAPHS AND NETWORKS,3---3,T2,6163,F 9,Krishnendra Shekhawat,09/03 FN1,02/05 FN
1468,MATH F244,MEASURE & INTEGRATION,3---3,L1,6155,T Th F 3,BALRAM DUBEY,10/03 AN1,06/05 FN
1468,MATH F244,MEASURE & INTEGRATION,3---3,T1,6102,T 1,Balram Dubey,10/03 AN1,06/05 FN
1662,MATH F266,STUDY PROJECT,----3,L1,,,ASHISH TIWARI,,
1471,MATH F313,NUMERICAL ANALYSIS,3---3,L1,6159,M W 5 Th 10,"BHUPENDRA KUMAR SHARMA",13/03 FN1,13/05 FN
1471,MATH F313,NUMERICAL ANALYSIS,3---3,T1,6159,W 10,Bhupendra Kumar Sharma,13/03 FN1,13/05 FN
2617,MATH F317,SAMPLING THEORY,3-1-4,L1,CANCLED,,,09/03 FN1,02/05 FN
1472,MATH F341,INTRO TO FUNCTIONAL ANAL,3---3,L1,6162,T Th F 4,SHAILESH TRIVEDI,09/03 AN1,04/05 FN
1472,MATH F341,INTRO TO FUNCTIONAL ANAL,3---3,T1,6155,M 1,Shailesh Trivedi,09/03 AN1,04/05 FN
1473,MATH F342,DIFFERENTIAL GEOMETRY,3---3,L1,6164,M W 3 Th 9,SANGITA YADAV,14/03 AN1,16/05 FN
1473,MATH F342,DIFFERENTIAL GEOMETRY,3---3,T1,6155,Th 1,Sangita Yadav,14/03 AN1,16/05 FN
1474,MATH F343,PARTIAL DIFF EQUATIONS,3---3,L1,6107,T Th F 5,DEVENDRA KUMAR,11/03 FN1,08/05 FN
1474,MATH F343,PARTIAL DIFF EQUATIONS,3---3,T1,6161,W 1,Devendra Kumar,11/03 FN1,08/05 FN
1479,MATH F353,STATISTICAL INFER & APP,3---3,L1,6154,M W 2 T 9,SUMANTA PASARI,12/03 AN1,12/05 FN
1679,MATH F366,LABORATORY PROJECT,----3,L1,,,ASHISH TIWARI,,
1696,MATH F376,DESIGN PROJECT,----3,L1,,,ASHISH TIWARI,,
1763,MATH F377,DESIGN PROJECT,----3,L1,,,ASHISH TIWARI,,
1921,MATH F422,NUM MTHD FOR PARTIAL DIFF EQ,3-1-4,L1,6157,M W F 9,"DEVENDRA KUMAR, Deepak Bhoriya",11/03 AN1,09/05 FN
1921,MATH F422,NUM MTHD FOR PARTIAL DIFF EQ,3-1-4,P1,,T 7,"Devendra Kumar, Deepak Bhoriya",11/03 AN1,09/05 FN
2191,MATH F424,APPLIED STOCHASTIC PROCE,3-1-4,L1,6107,M W F 8,"ANKAN PAL, Niladri Chatterjee",10/03 FN1,05/05 FN
2191,MATH F424,APPLIED STOCHASTIC PROCE,3-1-4,P1,,M 11,"Ankan Pal, Niladri Chatterjee",10/03 FN1,05/05 FN
2526,MATH F425,NUMERICAL LINEAR ALGEBRA,3-1-4,L1,6104,T Th F 3,DEEPAK BHORIYA,10/03 AN1,06/05 FN
2560,MATH F427,STATISTICAL SIMULATION AND DAT,3-1-4,L1,6108,M W 7 F 10,ANIRUDH SINGH RANA,14/03 FN1,15/05 FN
2560,MATH F427,STATISTICAL SIMULATION AND DAT,3-1-4,P1,,T 8,Anirudh Singh Rana,14/03 FN1,15/05 FN
1721,MATH F491,SPECIAL PROJECT,----3,L1,,,ASHISH TIWARI,,
2379,ME F112,WORKSHOP PRACTICE,1-1-2,L1,1223,Th 7,AMIT KUMAR,10/03 FN2,05/05 AN
2379,ME F112,WORKSHOP PRACTICE,1-1-2,P1,7101,S 3 4 5,Amit Kumar,10/03 FN2,05/05 AN
2397,ME F218,ADVANCED MECHANICS OF SOLIDS,2---2,L1,1233,T F 3,MANI SANKAR DASGUPTA,10/03 AN1,06/05 FN
2397,ME F218,ADVANCED MECHANICS OF SOLIDS,2---2,T1,1203,Th 3,Murali Palla,10/03 AN1,06/05 FN
2397,ME F218,ADVANCED MECHANICS OF SOLIDS,2---2,T2,1205,Th 3,Amit Rajnarayan Singh,10/03 AN1,06/05 FN
2397,ME F218,ADVANCED MECHANICS OF SOLIDS,2---2,T3,1233,Th 3,Venkatesh Kadbur Prabha..,10/03 AN1,06/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,L1,1233,M W 5 Th 10,GEETA BHATT,13/03 AN1,14/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,T1,1203,F 1,Radha Raman Mishra,13/03 AN1,14/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,T2,1205,F 1,Tribeni Roy,13/03 AN1,14/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,T3,1202,F 1,"Geeta Bhatt, Manjeet Kumar(RS)",13/03 AN1,14/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,P1,7101,S 1 2,"Anuj Sharma, Sachin Shishodia(RS), Rakesh Saini(RS)",13/03 AN1,14/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,P2,7101,T 7 8,"Amit Kumar, Riya Sharma(RS), Gandhavarapu Chandra ..(RS)",13/03 AN1,14/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,P3,7101,M 1 2,"Radha Raman Mishra, Anuj Anil Deshpande(RS), Vipul Maurya(RS)",13/03 AN1,14/05 FN
2398,ME F219,MANUFACTURING PROCESSES,3-1-4,P4,7101,W 1 2,"Sunil Sinhmar, Pardeep Kumar(RS), Aashutosh Kumar(RS)",13/03 AN1,14/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,L1,6109,T Th F 2,P SRINIVASAN,09/03 FN1,02/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,T1,1205,F 9,Srinibas Tripathy,09/03 FN1,02/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,T2,1204,F 9,Biswadip Shome,09/03 FN1,02/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,T3,1223,F 9,C Ranganayakulu,09/03 FN1,02/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,P1,2124,T 7 8,"Srinibas Tripathy, Deepak Talan(RS), Akansha Singh(RS)",09/03 FN1,02/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,P2,2124,Th 7 8,"C Ranganayakulu, Neeraj Kumar Sharma(RS), Christo Joy A(RS)",09/03 FN1,02/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,P3,2124,M 1 2,"Shyam Sunder Yadav, Sourabh Jain(RS), Printu Prakash(RS)",09/03 FN1,02/05 FN
2430,ME F220,HEAT TRANSFER,3-1-4,P4,2124,W 1 2,"Biswadip Shome, Chandra Shekhar Sharma(RS), Naveen Kumar Sain(RS)",09/03 FN1,02/05 FN
2399,ME F221,MECHANISMS AND MACHINES,3---3,L1,5106,M W 4 T 10,JITENDRA SINGH RATHORE,12/03 FN1,11/05 FN
2399,ME F221,MECHANISMS AND MACHINES,3---3,T1,6105,T 1,Sharad Shrivastava,12/03 FN1,11/05 FN
2399,ME F221,MECHANISMS AND MACHINES,3---3,T2,6109,T 1,"Jitendra Singh Rathore, R Vignesh(RS)",12/03 FN1,11/05 FN
2399,ME F221,MECHANISMS AND MACHINES,3---3,T3,6155,T 1,Sachin Ulhasrao Belgamwar,12/03 FN1,11/05 FN
2399,ME F221,MECHANISMS AND MACHINES,3---3,T4,6107,T 1,Arun Kumar Jalan,12/03 FN1,11/05 FN
2399,ME F221,MECHANISMS AND MACHINES,3---3,T5,6108,T 1,Hemant Sharma,12/03 FN1,11/05 FN
1663,ME F266,STUDY PROJECT,----3,L1,,,SRIKANTA ROUTROY,,
2404,ME F316,MANUFACTURING MANAGEMENT,2---2,L1,6102,M W 3,ABHIJEET KESHAORAO DI..,12/03 FN1,11/05 FN
2404,ME F316,MANUFACTURING MANAGEMENT,2---2,T1,6154,T 10,Amit Kumar Jain,12/03 FN1,11/05 FN
2406,ME F318,COMPUTER-AIDED DESIGN,1-2-3,L1,1233,T 9,AMIT RAJNARAYAN SINGH,14/03 AN1,16/05 FN
2406,ME F318,COMPUTER-AIDED DESIGN,1-2-3,P1,6013,T 1 2 Th 7 8,"Amit Rajnarayan Singh, Vandana Vidyadhari(RS), Shubham Shivanand Khot(RS)",14/03 AN1,16/05 FN
2406,ME F318,COMPUTER-AIDED DESIGN,1-2-3,P2,6016,T 1 2 Th 7 8,"Vedanshu Shaker Sriva..(RS), Adnan Tauqueer Farooqi(RS)",14/03 AN1,16/05 FN
2406,ME F318,COMPUTER-AIDED DESIGN,1-2-3,P3,6013,T 7 8 Th 1 2,"Aswanth V. Utham(RS), S. Sooraj Subramaniam(RS)",14/03 AN1,16/05 FN
2406,ME F318,COMPUTER-AIDED DESIGN,1-2-3,P4,6016,T 7 8 S 1 2,"Muzammil Ahmed Khan(RS), Raghav Agarwal(RS)",14/03 AN1,16/05 FN
2407,ME F319,VIBRATIONS AND CONTROL,3---3,L1,1233,T Th F 4,ARUN KUMAR JALAN,09/03 AN1,04/05 FN
2407,ME F319,VIBRATIONS AND CONTROL,3---3,T1,1219,M 1,"Arun Kumar Jalan, Kunwar Chandra(RS)",09/03 AN1,04/05 FN
2407,ME F319,VIBRATIONS AND CONTROL,3---3,T2,1220,M 1,Madhurjya Dev Choudhury,09/03 AN1,04/05 FN
2407,ME F319,VIBRATIONS AND CONTROL,3---3,T3,1222,M 1,Jitendra Singh Rathore,09/03 AN1,04/05 FN
2407,ME F319,VIBRATIONS AND CONTROL,3---3,T4,1225,M 1,Gaurav Watts,09/03 AN1,04/05 FN
2408,ME F320,ENGINEERING OPTIMIZATION,3---3,L1,6109,T Th F 5,RAJESH PRASAD MISHRA,11/03 FN1,08/05 FN
2408,ME F320,ENGINEERING OPTIMIZATION,3---3,T1,1227,W 1,Prateek Kala,11/03 FN1,08/05 FN
2408,ME F320,ENGINEERING OPTIMIZATION,3---3,T2,1233,W 1,Murali Palla,11/03 FN1,08/05 FN
2408,ME F320,ENGINEERING OPTIMIZATION,3---3,T3,1234,W 1,Tufan Chandra Bera,11/03 FN1,08/05 FN
2408,ME F320,ENGINEERING OPTIMIZATION,3---3,T4,6107,W 1,Krishnaram K K(RS),11/03 FN1,08/05 FN
2408,ME F320,ENGINEERING OPTIMIZATION,3---3,T5,6108,W 1,Pradeep Shukla(RS),11/03 FN1,08/05 FN
2766,ME F325,FUNDAMENTALS OF SOFT MATTER,----3,L1,6104,M W 5 Th 10,A R HARIKRISHNAN,13/03 AN1,14/05 FN
1270,ME F341,PRIMEMOVERS & FLUID MACH,2-1-3,L1,1227,M W 2,MANOJ KUMAR SONI,12/03 AN1,12/05 FN
